POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3931,3,31,0,254,3,0,0,0,0,0,0,3,5,8,91,115,0,0,3,7,0,0,0,0,0,34,18,63,436,137,27,309,43,201,27,239,38,1622,132,3214
POA3933,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,10,4,26,3,10,0,10,3,37,4,129
POA3934,0,45,0,275,0,0,0,0,0,0,0,0,0,7,39,57,0,3,5,0,0,0,0,4,0,19,15,39,261,108,12,247,20,173,22,223,30,1077,67,2249
POA3936,6,16,0,154,0,0,0,0,0,0,0,0,0,5,38,56,0,0,0,5,0,0,0,0,0,19,26,44,238,88,14,238,24,139,23,166,30,934,75,1962
POA3937,0,11,0,58,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,35,4,26,0,30,4,80,10,233
POA3938,0,6,0,41,0,0,0,0,0,0,0,4,0,5,11,13,0,0,0,0,0,0,0,0,0,4,8,17,63,36,7,43,10,39,8,48,15,261,19,543
POA3939,0,16,0,114,0,0,0,0,0,8,0,0,0,5,31,53,0,0,0,0,0,0,0,0,5,20,21,50,234,110,26,220,33,151,19,159,47,949,81,2030
POA3940,0,5,0,22,0,0,0,0,0,0,0,0,0,5,20,26,0,0,0,0,0,0,0,0,0,8,8,25,68,30,3,44,9,22,9,37,10,392,38,667
POA3941,0,20,0,139,0,0,0,0,0,0,0,0,0,8,63,68,4,0,3,0,0,0,0,6,0,20,13,44,194,99,21,223,20,131,25,140,36,776,93,1755
POA3942,0,12,0,76,0,0,0,0,0,0,0,0,0,5,14,18,0,0,0,0,0,0,0,0,0,0,4,9,36,27,5,41,9,22,6,57,10,257,25,503
POA3943,0,27,0,93,0,0,0,0,0,3,0,0,0,5,11,18,0,0,0,0,0,0,0,0,0,3,6,11,27,27,0,35,0,22,8,56,5,203,13,396
POA3944,0,23,0,61,0,0,0,0,0,0,0,0,0,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,10,5,8,0,26,4,88,8,175
POA3945,0,0,0,6,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,28,13,0,23,6,28,10,12,5,49,7,174
POA3946,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,15,4,3,0,3,0,14,0,51
POA3950,0,5,0,19,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,3,0,0,0,3,8,19,68,36,3,76,13,44,7,60,17,274,31,624
POA3951,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,16,17,0,22,0,11,4,14,3,41,3,134
POA3953,0,9,0,51,0,0,0,0,0,0,0,3,0,8,27,40,0,0,0,4,0,0,0,0,0,12,3,21,157,73,13,140,12,68,11,79,21,420,45,1038
POA3954,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,10,0,0,0,0,0,18,3,57
POA3956,0,0,0,33,5,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,4,8,22,45,35,10,59,4,28,0,48,5,191,30,456
POA3957,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,0,0,3,0,4,0,15,3,37
POA3958,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,8,5,34
POA3959,0,4,0,15,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,5,16,7,0,23,0,7,9,20,3,87,11,183
POA3960,0,3,0,26,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,3,0,12,33,32,3,48,10,26,5,31,7,218,19,433
POA3962,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,4,13,16,0,19,0,4,5,17,0,65,5,142
POA3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,6,0,0,0,5,0,6,0,26
POA3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,6,6,6,0,7,0,3,0,3,0,18,3,41
POA3966,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,9,0,0,0,5,4,28,3,69
POA3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,9,0,18
POA3971,0,0,0,21,0,0,0,5,0,0,0,0,0,3,25,35,0,0,0,0,0,0,0,0,0,6,11,15,74,38,3,86,7,43,7,55,7,294,37,650
POA3975,0,5,0,68,0,0,3,0,0,0,0,0,0,0,21,29,0,0,0,0,0,0,0,0,0,0,10,12,283,43,17,160,33,126,18,57,12,258,35,1040
POA3976,0,0,0,33,3,0,3,0,0,3,0,0,0,4,44,64,0,0,6,0,0,0,0,0,0,16,17,39,339,67,15,218,45,231,16,130,19,547,74,1697
POA3977,0,23,0,417,7,0,0,3,7,12,5,4,3,22,209,274,14,0,5,11,3,0,0,4,3,48,63,156,2150,348,63,1335,176,972,81,507,113,2439,326,8513
POA3978,0,0,0,169,7,0,5,8,3,0,0,3,0,0,65,92,4,0,0,0,0,3,0,0,0,10,13,33,1084,118,27,511,79,280,30,144,21,575,104,2971
POA3979,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,3,0,8,0,9,0,53
POA3980,0,0,0,17,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,5,0,12,75,16,5,55,10,31,7,19,7,121,20,360
POA3981,0,0,0,22,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,7,8,15,112,33,3,105,10,55,10,37,6,135,22,532
POA3984,5,5,0,35,0,0,0,0,0,0,0,0,0,4,26,28,5,3,0,5,0,0,0,0,0,10,7,31,174,61,9,115,19,93,18,64,16,357,36,971
POA3987,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,52,8,0,26,0,12,3,9,10,56,9,189
POA3988,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,27,9,3,21,3,12,6,6,0,50,3,144
POA3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,10,0,30
POA3991,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,17,0,0,0,0,0,17,3,55
POA3992,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,6,26,20,0,20,0,15,5,13,4,54,7,175
POA3995,0,3,0,60,0,0,0,0,0,0,0,0,0,4,48,57,0,0,4,0,0,0,0,0,0,18,14,38,135,87,17,171,17,79,14,126,17,760,73,1503
POA3996,0,21,0,86,0,0,0,0,0,0,0,3,0,7,26,36,0,0,0,3,0,0,0,0,0,14,6,25,97,64,4,94,14,55,12,89,19,579,41,1089
